no,rgs_de,area_lc,ty,genre_cl,ticket_se,dscnt_rt,pblprfr_nm,adhrnc_nm,prfplc_pd,prfplc_nm,viewng_grad_dc
4544,2015-07-06,부산,공연,콘서트,무료티켓,100%,[부산]재즈 와인에 빠지다 72nd_Damon Brown sixtet(객석나눔),문화기획단 무대공감,2015-07-31~2015-07-31,해운대문화회관 해운홀(대공연장),7세 이상 관람가
4545,2015-07-06,서울,공연,연극,무료티켓,100%,연극<오래된아이>(객석나눔),마루컴퍼니,2015-06-19~2015-09-06,대학로 열린극장,만12세이상 관람가
4546,2015-07-06,부산,공연,콘서트,할인티켓,70%,[부산]재즈 와인에 빠지다 72nd_Damon Brown sixtet,문화기획단 무대공감,2015-07-31~2015-07-31,해운대문화회관 해운홀(대공연장),7세 이상 관람가
4547,2015-07-06,서울,공연,연극,할인티켓,60%,연극<오래된아이>,마루컴퍼니,2015-06-19~2015-09-06,대학로 열린극장,만12세이상 관람가
4548,2015-07-08,서울,공연,연극,무료티켓,100%,연애유발코미디 연극<엽기적인 그녀>(객석나눔),아폴론컴퍼니,2015-07-19~2016-02-28,대학로 아츠플레이씨어터,만 13세이상 관람가
4549,2015-07-08,경기,공연,클래식,무료티켓,100%,[경기]2015 아람누리 심포닉 시리즈 1 '드보르자크 vs. 시벨리우스'-요엘 레비 & KBS교향악단(객석나눔),(재)고양문화재단(고양아람누리),2015-07-18~2015-07-18,고양아람누리 아람음악당,초등학생 이상 관람가
4550,2015-07-08,경기,공연,콘서트,할인티켓,33%,[경기]<안산M밸리록페스티벌>,씨제이이앤엠주식회사,2015-07-24~2015-07-26,대부바다향기테마파크,15세이상 관람가
4551,2015-07-08,서울,공연,연극,할인티켓,75%,연애유발코미디 연극<엽기적인 그녀>,아폴론컴퍼니,2015-07-02~2016-02-28,대학로 아츠플레이씨어터,만 13세이상 관람가
4552,2015-07-09,부산,공연,콘서트,무료티켓,100%,[부산]가요계 원조 디바<윤복희 콘서트>(객석나눔),동래구문화시설사업소,2015-08-15~2015-08-15,동래문화회관 대극장,8세이상 관람가 미취학아동입장불가
4553,2015-07-09,부산,공연,아동극,할인티켓,60%,[부산]가족뮤지컬<어린이 캣>,극단 오즈,2015-08-29~2015-08-30,부산시민회관 소극장,24개월 이상 관람가 *24개월미만 무료입장(증빙자료 지참시)
4554,2015-07-09,서울,공연,아동극,할인티켓,50%,2015 웰빙가족뮤지컬 프랭키와친구들_신도림,(주)화랑엔터테인먼트,2015-10-03~2015-10-04,신도림 프라임아트홀(신도림 테크노마트 12층),전체관람가
4555,2015-07-09,경기,공연,아동극,할인티켓,50%,[경기]2015 웰빙가족뮤지컬 프랭키와친구들_이천,(주)화랑엔터테인먼트,2015-09-05~2015-09-05,이천아트홀 소공연장,24개월이상 관람가
4556,2015-07-09,서울,공연,아동극,할인티켓,50%,목 짧은 기린 지피,사단법인 하늘에,2015-09-16~2015-11-01,윤당아트홀,만 24개월 이상 관람가
4557,2015-07-10,부산,공연,국악,무료티켓,100%,[부산]<왕비의 잔치>(객석나눔),국립부산국악원,2015-08-01~2015-09-26,해운대그랜드호텔(왕비의잔치 전용극장),8세이상 관람가 미취학아동 이상 관람가
4558,2015-07-10,서울,공연,클래식,무료티켓,100%,첼리스트 부윤정 초청 비발디 사계 전곡 연주회(객석나눔),이든예술기획,2015-07-20~2015-07-20,예술의전당 IBK챔버홀,8세 이상 관람가 미취학아동입장불가
4559,2015-07-10,경북,공연,아동극,할인티켓,50%,[대구]2015 웰빙가족뮤지컬 프랭키와친구들,(주)화랑엔터테인먼트,2015-10-24~2015-10-25,영남대학교 천마아트센터 챔버홀,전체관람가
4560,2015-07-10,광주,공연,아동극,할인티켓,50%,[광주]2015 웰빙가족뮤지컬 프랭키와친구들,(주)화랑엔터테인먼트,2015-11-28~2015-11-28,광주 5.18 기념문화센터 민주홀,전체관람가
4561,2015-07-10,부산,공연,아동극,할인티켓,50%,[부산]2015 웰빙가족뮤지컬 프랭키와친구들,극단 화랑,2015-10-09~2015-10-10,부산시민회관 대극장,전체관람가
4562,2015-07-10,부산,공연,연극,할인티켓,50%,[부산]코믹연극<크레이지투>,극단 바라,2015-07-17~2015-09-13,AN아트홀 서면,만12세이상 관람가
4563,2015-07-13,서울,공연,연극,무료티켓,100%,"국악, 시대를 말하다 <돌아온 박첨지>(객석나눔)",남산골한옥마을(METAA PUBLIC 남산),2015-07-23~2015-08-09,남산골한옥마을 서울남산국악당,만 7세 이상 관람가
4564,2015-07-13,인천,공연,아동극,할인티켓,60%,[인천]가족뮤지컬<두근두근 베이커리>,하늘자전거,2015-07-24~2015-08-23,인천어린이과학관 공연장,24개월 이상 관람가
4565,2015-07-13,서울,공연,연극,할인티켓,60%,연극<배꼽>,빛나는별컴퍼니엔드극단빛나는별,2015-07-24~2016-02-29,대학로 JK아트홀 (현.스카이씨어터),7세 이상 관람가
4566,2015-07-15,서울,공연,아동극,무료티켓,100%,픽처플레이 구름빵(객석나눔),광진구시설관리공단 나루아트센터,2015-07-21~2015-08-23,나루아트센터 소공연장,만24개월이상 관람가
4567,2015-07-15,제주,공연,뮤지컬,무료티켓,100%,[제주]<난타>(객석나눔),(주)피엠씨프러덕션,2015-07-21~2015-08-31,제주영상미디어센터 내 제주난타상설공연장,12개월이상 관람가
4568,2015-07-15,부산,공연,국악,무료티켓,100%,[부산]2015 국립부산국악원 토요신명무대<행복한국악나무>(객석나눔),국립부산국악원,2015-07-18~2015-12-26,국립부산국악원 예지당(소극장),8세이상 관람가 취학아동 이상 관람가
4569,2015-07-15,울산,공연,연극,무료티켓,100%,[울산]연극<늘근도둑이야기>(객석나눔),울산문화예술회관,2015-09-04~2015-09-05,울산문화예술회관 소공연장,중학생이상 관람가
4570,2015-07-15,경기,공연,연극,무료티켓,100%,[경기]2015 상주단체 신작공연 <집>(객석나눔),(재)안양문화예술재단,2015-08-08~2015-08-16,김중업박물관 어울마당,만 4세이상 관람가
4571,2015-07-15,울산,공연,연극,무료티켓,100%,[울산]연극<아일랜드>(객석나눔),울산문화예술회관,2015-08-14~2015-08-14,울산문화 예술회관 소공연장,중학생이상 관람가
4572,2015-07-15,서울,공연,연극,무료티켓,100%,가슴따뜻한 연극<행복>(객석나눔),각설탕 프로덕션,2014-02-05~2015-08-30,대학로 단막극장,12세이상 관람가
4573,2015-07-15,인천,공연,콘서트,무료티켓,100%,[인천]밴드데이14. 아마도이자람밴드(객석나눔),인천광역시문화예술회관,2015-09-18~2015-09-18,인천문화예술회관 소공연장,중학생이상 관람가
4574,2015-07-15,인천,공연,콘서트,할인티켓,50%,[인천]밴드데이14. 아마도이자람밴드,인천광역시문화예술회관,2015-09-18~2015-09-18,인천문화예술회관 소공연장,중학생이상 관람가
4575,2015-07-15,서울,공연,연극,할인티켓,60%,가슴따뜻한 연극<행복>,각설탕 프로덕션,2014-02-05~2015-09-30,대학로 단막극장,12세이상 관람가
4576,2015-07-15,제주,공연,뮤지컬,할인티켓,70%,[제주]<난타>,(주)피엠씨프러덕션,2015-07-21~2015-08-31,제주영상미디어센터 내 제주난타상설공연장,12개월이상 관람가
4577,2015-07-15,부산,공연,발레/무용,할인티켓,50%,[부산]아이스발레 <백조의호수>,(재)영화의전당,2015-08-18~2015-08-19,영화의전당 하늘연극장,만 5세이상 관람가
4578,2015-07-15,서울,공연,연극,할인티켓,50%,스플렌디즈ㅣSplendid＇s,(재)국립극단,2015-08-21~2015-08-22,명동예술극장,만 19세이상 관람가
4579,2015-07-15,서울,공연,아동극,할인티켓,50%,픽처플레이 구름빵,광진구시설관리공단 나루아트센터,2015-07-21~2015-08-23,나루아트센터 소공연장,만24개월이상 관람가
4580,2015-07-16,서울,공연,아동극,무료티켓,100%,어린이를 위한 소리극<깨비 깨비 도깨비>(객석나눔),국립국악원,2015-08-08~2015-08-16,국립국악원 예악당,36개월 이상 관람가
4581,2015-07-16,울산,공연,연극,무료티켓,100%,[울산]연극<최고의사랑>(객석나눔),울산문화방송(주),2015-06-26~2015-07-26,J아트홀,만 8세이상 관람가
4582,2015-07-16,울산,공연,연극,할인티켓,50%,[울산]연극<최고의사랑>,울산문화방송(주),2015-06-26~2015-07-26,J아트홀,만 8세이상 관람가
4583,2015-07-16,서울,공연,아동극,할인티켓,50%,"조선과거체험연극<정조, 인재를 뽑다>",아트브릿지,2015-07-25~2015-08-23,서울 정동극장,7세 이상 관람가
4584,2015-07-17,서울,공연,클래식,무료티켓,100%,Beethoven Festival / 함신익과 심포니 송 / 김태형(객석나눔),심포니송,2015-07-21~2015-07-21,예술의전당 콘서트홀,8세이상 관람가 미취학아동입장불가
4585,2015-07-20,서울,공연,뮤지컬,할인티켓,60%,마법의성,오렌지컴퍼니,2015-07-01~2015-08-30,경복궁아트홀,만24개월이상 관람가
4586,2015-07-20,서울,공연,연극,할인티켓,50%,개그몬스터쇼,(주)이엔티팩토리,2015-07-24~2016-03-26,대학로 굿씨어터,7세이상 관람가
4587,2015-07-21,서울,공연,아동극,무료티켓,100%,가족뮤지컬<도깨비와 황소탈>(객석나눔),극단허리,2015-05-01~2015-08-30,창동극장,만24개월이상 관람가
4588,2015-07-21,서울,공연,뮤지컬,할인티켓,50%,"뮤지컬<곤,더버스커>",오픈런뮤지컬컴퍼니,2015-08-04~2015-08-20,세종문화회관 M씨어터,만7세이상 관람가
4589,2015-07-21,부산,공연,아동극,할인티켓,60%,[부산]어린이율동놀이뮤지컬<호비의놀이극장>,극단 화랑,2015-08-15~2015-08-15,부산시민회관 소극장,전체관람가
4590,2015-07-21,서울,공연,뮤지컬,할인티켓,20%,무적의 삼총사,학전,2015-07-24~2015-08-23,학전블루소극장,6세 이상 관람가 *6세미만 입장 불가
4591,2015-07-21,전남,공연,아동극,할인티켓,60%,[전남]어린이율동놀이뮤지컬<호비의놀이극장>_여수,극단 화랑,2015-08-22~2015-08-23,여수시민회관,전체관람가
4592,2015-07-21,서울,공연,아동극,할인티켓,50%,가족뮤지컬<도깨비와 황소탈>,극단허리,2015-05-01~2015-08-30,창동극장,만24개월이상 관람가
4593,2015-07-21,서울,공연,콘서트,할인티켓,50%,서울시합창단<신나는 콘서트> ,(재)세종문화회관 서울시합창단,2015-08-06~2015-08-06,세종문화회관 대극장,8세이상 관람가 취학아동이상관람가
4594,2015-07-22,서울,공연,퍼포먼스,무료티켓,100%,Young 바비레따(객석나눔),한국문화예술위원회(대학로복합문화공간),2015-08-03~2015-09-21,아르코예술극장 스튜디오다락,8세 이상 관람가 *청소년과 가족 동반관람 추천
4595,2015-07-22,울산,공연,뮤지컬,무료티켓,100%,[울산]뮤지컬<그대와 영원히>(객석나눔),협동조합 공연제작소마당,2015-08-04~2015-08-30,J아트홀,만13세 이상 관람가
4596,2015-07-22,서울,공연,뮤지컬,무료티켓,100%,뮤지컬 또봇<태권K와 시간탐험대>(객석나눔),(주)인터파크씨어터,2015-08-02~2015-08-05,블루스퀘어 아이마켓홀,24개월 이상 관람가
4597,2015-07-22,서울,공연,연극,무료티켓,100%,"국악, 시대를 말하다<템페스트>(객석나눔)",남산골한옥마을(METAA PUBLIC 남산),2015-08-13~2015-08-28,남산골한옥마을 서울남산국악당,만 7세 이상 관람가
4598,2015-07-22,서울,공연,퍼포먼스,무료티켓,100%,시어터 RPG 외전<내일 공연인데 어떡하지>(객석나눔),한국문화예술위원회(대학로복합문화공간),2015-08-11~2015-08-14,아르코예술극장 소극장,청소년 관람가 청소년만 참여 가능
4599,2015-07-22,전북,공연,국악,무료티켓,100%,[전북]7월 문화가 있는 날 및 2015 창극단 정기공연<판소리?창극! 오락가락(五樂歌樂)>(객석나눔),국립민속국악원,2015-07-29~2015-07-29,국립민속국악원 예원당,만 7세이상 관람가
4600,2015-07-22,부산,공연,연극,무료티켓,100%,[부산]2015년 그와 그녀의 특별한 레시피<맛의 기억>(객석나눔),주식회사플레이더부산,2015-08-14~2015-09-29,부산메트로홀,10세 이상 관람가
4601,2015-07-22,대전,공연,콘서트,할인티켓,50%,[대전]김경호 데뷔 21주년 전국투어콘서트<PASSION21>,(주)하늘이엔티,2015-08-15~2015-08-15,충남대학교 정심화홀,만 7세이상 관람가
4602,2015-07-22,서울,공연,클래식,할인티켓,50%,여름방학 특선 클래식 악기체험공연<악기야놀자>,(사)꾸러기예술단,2015-08-13~2015-08-15,국립극장 별오름극장,24개월 이상 관람가
4603,2015-07-22,서울,공연,클래식,할인티켓,90%,"위대한 예술가의 편지 II - 쇼팽, 낭만으로부터",국립박물관문화재단,2015-08-08~2015-08-08,국립중앙박물관 극장 용,만 7세 이상 관람가
4604,2015-07-22,울산,공연,뮤지컬,할인티켓,50%,[울산]뮤지컬<그대와 영원히>,협동조합 공연제작소마당,2015-08-04~2015-08-30,J아트홀,만13세 이상 관람가
4605,2015-07-22,서울,공연,뮤지컬,할인티켓,50%,코믹컬<드립걸즈>시즌4,씨제이이앤엠주식회사,2015-08-15~2015-11-01,CGV신한카드아트홀(구.CGV팝아트홀),만 13세이상 관람가
4606,2015-07-22,경기,공연,국악,할인티켓,60%,[경기]2015 바람난 국악 어쿠스틱앙상블재비<귀곡산장>,경기도문화의전당,2015-08-15~2015-08-15,경기도국악당 흥겨운극장,8세이상 관람가
4607,2015-07-22,부산,공연,연극,할인티켓,70%,[부산]2015년 그와 그녀의 특별한 레시피<맛의 기억>,주식회사플레이더부산,2015-08-14~2015-09-29,부산메트로홀,10세 이상 관람가
4608,2015-07-23,서울,공연,클래식,무료티켓,100%,"2014 우수작품 앙코르공연<칼 오르프, 까르미나 부라나>(객석나눔)",(재)국립합창단,2015-09-17~2015-09-17,예술의전당 콘서트홀,8세이상 관람가 취학아동이상 관람가
4609,2015-07-23,부산,공연,콘서트,무료티켓,100%,[부산]Jazz..와인에 빠지다 73rd_엔리오모리꼬네 재즈로 만나다::이선지트리오+1(객석나눔),문화기획단 무대공감,2015-08-14~2015-08-14,해운대문화회관 해운홀(대공연장),7세이상 관람가
4610,2015-07-23,서울,공연,콘서트,무료티켓,100%,라탱스(객석나눔),코리아트ENT,2015-08-08~2015-08-08,동덕여자대학교 공연예술센터,만 7세이상 관람가
4611,2015-07-23,서울,공연,콘서트,할인티켓,70%,라탱스,코리아트ENT,2015-08-08~2015-08-08,동덕여자대학교 공연예술센터,만 7세이상 관람가
4612,2015-07-23,서울,공연,클래식,할인티켓,70%,"2014 우수작품 앙코르공연<칼 오르프, 까르미나 부라나>",(재)국립합창단,2015-09-17~2015-09-17,예술의전당 콘서트홀,8세이상 관람가 취학아동이상 관람가
4613,2015-07-23,부산,공연,콘서트,할인티켓,70%,[부산]Jazz..와인에 빠지다 73rd_엔리오모리꼬네 재즈로 만나다::이선지트리오+1,문화기획단 무대공감,2015-08-14~2015-08-14,해운대문화회관 해운홀(대공연장),7세이상 관람가
4614,2015-07-23,서울,공연,아동극,할인티켓,70%,블록버스터 뮤지컬<헬로 카봇>서울 앵콜,(주)하쿠나마타타,2015-07-24~2015-08-23,이화여자대학교 삼성홀,24개월 이상 관람가
4615,2015-07-23,경기,공연,뮤지컬,할인티켓,50%,[경기]뮤지컬<와이키키브라더스>_파주,재단법인 명필름문화재단,2015-08-28~2015-11-08,명필름아트센터,중학생이상 관람가
4616,2015-07-23,서울,공연,뮤지컬,할인티켓,40%,가무극<잃어버린 얼굴 1895>,(재)서울예술단,2015-08-29~2015-09-10,예술의전당 CJ 토월극장,8세 이상 관람가(초등학생 이상)
